County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total
Gwinnett,CATES C,2903.0,1,2,1,0,4,3,3,1,0,7,53,112,57,1,223,2,4,0,0,6,6,3,5,0,14,2,1,0,0,3,4,7,1,0,12,31,112,32,1,176,14,26,25,0,65,2,5,1,0,8,14,65,23,2,104,10.0,30.0,10.0,0.0,50.0,97.0,172.0,114.0,0.0,383.0,4.0,23.0,2.0,0.0,29.0,2.0,3.0,2.0,0.0,7.0,3.0,1.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,12.0,101.0,501.0,318.0,0.0,920.0,4.0,11.0,2.0,0.0,17.0,2049.0
Gwinnett,HOG MOUNTAIN D,3179.0,5,3,2,0,10,2,1,3,0,6,90,249,89,0,428,5,5,2,0,12,7,21,2,0,30,1,1,1,0,3,11,23,4,0,38,26,78,47,1,152,7,22,11,0,40,5,12,1,0,18,9,37,21,0,67,19.0,37.0,4.0,0.0,60.0,141.0,365.0,134.0,1.0,641.0,5.0,18.0,2.0,0.0,25.0,17.0,7.0,2.0,0.0,26.0,3.0,3.0,3.0,0.0,9.0,1.0,6.0,7.0,0.0,14.0,4.0,9.0,3.0,0.0,16.0,75.0,274.0,277.0,0.0,626.0,1.0,6.0,3.0,0.0,10.0,2231.0
Gwinnett,BERKSHIRE D,2945.0,1,3,0,0,4,5,3,5,0,13,51,174,88,0,313,4,3,0,0,7,3,12,10,0,25,1,2,4,0,7,6,10,5,0,21,20,74,61,1,156,7,19,10,0,36,3,12,8,0,23,9,38,18,0,65,9.0,49.0,31.0,0.0,89.0,75.0,270.0,165.0,1.0,511.0,5.0,13.0,5.0,0.0,23.0,8.0,15.0,3.0,0.0,26.0,3.0,2.0,2.0,0.0,7.0,1.0,3.0,6.0,0.0,10.0,3.0,6.0,0.0,0.0,9.0,51.0,406.0,355.0,1.0,813.0,4.0,4.0,5.0,0.0,13.0,2171.0
Gwinnett,BERKSHIRE E,1997.0,2,2,5,0,9,2,3,2,0,7,48,148,60,0,256,5,3,2,0,10,8,8,2,0,18,3,1,1,0,5,4,5,3,0,12,10,52,29,0,91,4,14,12,0,30,5,6,9,0,20,6,22,12,0,40,7.0,37.0,6.0,0.0,50.0,86.0,278.0,106.0,0.0,470.0,2.0,7.0,0.0,0.0,9.0,5.0,4.0,2.0,0.0,11.0,1.0,0.0,2.0,0.0,3.0,0.0,7.0,6.0,0.0,13.0,3.0,3.0,0.0,0.0,6.0,43.0,214.0,214.0,0.0,471.0,1.0,7.0,3.0,0.0,11.0,1542.0
Gwinnett,BERKSHIRE F,2254.0,2,7,0,0,9,3,2,2,0,7,58,86,49,0,193,1,1,2,0,4,15,13,4,0,32,0,2,2,0,4,5,9,6,0,20,39,73,56,0,168,9,18,12,0,39,5,10,8,0,23,11,23,18,1,53,12.0,29.0,17.0,0.0,58.0,73.0,85.0,76.0,0.0,234.0,3.0,10.0,2.0,0.0,15.0,5.0,4.0,2.0,0.0,11.0,4.0,2.0,0.0,0.0,6.0,5.0,3.0,2.0,0.0,10.0,7.0,5.0,0.0,0.0,12.0,107.0,208.0,170.0,0.0,485.0,3.0,11.0,10.0,0.0,24.0,1407.0
Gwinnett,CATES D,3755.0,4,3,4,0,11,4,3,3,0,10,66,202,112,0,380,2,4,3,0,9,6,24,4,0,34,2,2,6,0,10,8,13,3,0,24,33,126,76,0,235,9,42,14,0,65,11,22,7,0,40,21,44,23,1,89,20.0,59.0,20.0,0.0,99.0,121.0,344.0,173.0,0.0,638.0,6.0,11.0,5.0,0.0,22.0,9.0,5.0,9.0,0.0,23.0,4.0,3.0,1.0,0.0,8.0,3.0,4.0,6.0,0.0,13.0,4.0,10.0,5.0,0.0,19.0,88.0,536.0,393.0,1.0,1018.0,1.0,10.0,5.0,0.0,16.0,2763.0
Gwinnett,CATES E,2942.0,5,2,0,0,7,3,6,2,0,11,64,178,107,0,349,0,1,3,0,4,8,20,7,0,35,3,0,1,0,4,12,12,6,0,30,19,79,58,0,156,5,17,9,0,31,7,5,2,0,14,9,35,20,0,64,19.0,48.0,32.0,0.0,99.0,111.0,328.0,172.0,0.0,611.0,4.0,9.0,1.0,0.0,14.0,8.0,9.0,3.0,0.0,20.0,1.0,4.0,3.0,0.0,8.0,0.0,7.0,3.0,0.0,10.0,5.0,4.0,1.0,0.0,10.0,85.0,401.0,338.0,0.0,824.0,4.0,1.0,6.0,0.0,11.0,2312.0
Gwinnett,PINCKNEYVILLE E,2184.0,2,2,6,0,10,2,2,2,1,7,29,42,22,1,94,1,0,3,0,4,7,5,2,0,14,0,1,0,0,1,5,4,2,0,11,40,82,25,1,148,19,41,15,1,76,5,3,1,0,9,30,48,16,0,94,11.0,27.0,13.0,0.0,51.0,56.0,41.0,22.0,1.0,120.0,9.0,15.0,2.0,0.0,26.0,2.0,7.0,4.0,0.0,13.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,5.0,2.0,4.0,1.0,0.0,7.0,122.0,263.0,184.0,2.0,571.0,7.0,8.0,4.0,1.0,20.0,1284.0
Gwinnett,PINCKNEYVILLE F,2546.0,3,2,2,0,7,5,3,1,0,9,41,79,37,1,158,0,1,5,0,6,5,12,3,0,20,2,2,0,0,4,5,8,5,0,18,48,94,51,2,195,16,24,9,0,49,4,7,3,0,14,23,49,21,0,93,28.0,29.0,16.0,0.0,73.0,49.0,107.0,53.0,0.0,209.0,12.0,6.0,2.0,0.0,20.0,2.0,6.0,1.0,0.0,9.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,7.0,103.0,257.0,197.0,0.0,557.0,4.0,7.0,3.0,0.0,14.0,1470.0
Gwinnett,DUNCANS D,7153.0,6,13,3,0,22,8,9,3,0,20,176,809,303,3,1291,4,5,3,0,12,26,43,5,0,74,3,7,0,0,10,20,42,14,0,76,52,137,75,0,264,14,30,19,0,63,12,37,10,0,59,25,76,35,0,136,35.0,65.0,34.0,0.0,134.0,331.0,1092.0,359.0,0.0,1782.0,8.0,31.0,3.0,0.0,42.0,13.0,22.0,9.0,0.0,44.0,3.0,5.0,2.0,0.0,10.0,4.0,4.0,11.0,0.0,19.0,15.0,19.0,4.0,0.0,38.0,148.0,620.0,504.0,0.0,1272.0,7.0,11.0,11.0,0.0,29.0,5397.0
Gwinnett,PINCKNEYVILLE H,4536.0,1,4,1,0,6,4,4,3,1,12,113,258,146,0,517,3,3,4,0,10,4,19,8,1,32,1,1,0,0,2,10,16,5,0,31,36,92,71,0,199,9,34,20,0,63,7,11,3,0,21,24,52,21,0,97,21.0,76.0,50.0,0.0,147.0,185.0,386.0,258.0,0.0,829.0,6.0,18.0,7.0,0.0,31.0,6.0,16.0,8.0,0.0,30.0,3.0,3.0,2.0,1.0,9.0,6.0,3.0,4.0,0.0,13.0,9.0,10.0,7.0,0.0,26.0,126.0,604.0,591.0,1.0,1322.0,3.0,9.0,4.0,0.0,16.0,3413.0
Gwinnett,BAYCREEK B,5969.0,4,4,1,0,9,3,5,1,0,9,88,227,79,1,395,2,3,3,0,8,5,21,4,0,30,2,6,0,0,8,2,15,4,0,21,86,280,85,0,451,33,86,32,0,151,4,13,3,0,20,44,120,35,3,202,26.0,92.0,20.0,0.0,138.0,142.0,344.0,175.0,2.0,663.0,11.0,48.0,4.0,0.0,63.0,14.0,11.0,3.0,0.0,28.0,1.0,1.0,3.0,0.0,5.0,1.0,8.0,5.0,0.0,14.0,3.0,7.0,2.0,0.0,12.0,220.0,1083.0,549.0,2.0,1854.0,10.0,20.0,4.0,0.0,34.0,4115.0
Gwinnett,LAWRENCEVILLE C,3037.0,4,3,1,0,8,5,5,1,0,11,91,195,106,0,392,3,3,4,0,10,8,15,5,0,28,2,0,1,0,3,11,17,2,0,30,34,81,37,1,153,7,26,17,0,50,7,13,4,0,24,12,55,17,0,84,11.0,31.0,22.0,0.0,64.0,150.0,339.0,137.0,0.0,626.0,7.0,10.0,2.0,0.0,19.0,6.0,9.0,6.0,0.0,21.0,3.0,5.0,1.0,0.0,9.0,3.0,9.0,8.0,0.0,20.0,6.0,9.0,1.0,0.0,16.0,61.0,279.0,215.0,0.0,555.0,2.0,6.0,0.0,0.0,8.0,2131.0
Gwinnett,MARTINS D,2402.0,4,2,1,0,7,1,2,2,0,5,33,55,29,1,118,1,2,0,0,3,7,8,3,0,18,3,2,1,0,6,16,2,3,0,21,64,76,47,0,187,25,22,14,0,61,3,8,4,1,16,17,37,18,0,72,21.0,42.0,10.0,1.0,74.0,32.0,47.0,46.0,0.0,125.0,7.0,9.0,3.0,0.0,19.0,5.0,4.0,4.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,11.0,4.0,1.0,0.0,0.0,5.0,117.0,260.0,171.0,0.0,548.0,6.0,4.0,4.0,0.0,14.0,1324.0
Gwinnett,ROCKBRIDGE B,4177.0,3,3,3,0,9,3,2,4,0,9,47,99,64,0,210,6,2,3,0,11,6,17,8,0,31,2,6,0,0,8,5,4,3,0,12,55,184,90,0,329,19,50,20,0,89,7,9,0,0,16,25,100,22,0,147,15.0,65.0,19.0,0.0,99.0,50.0,185.0,76.0,0.0,311.0,15.0,17.0,1.0,0.0,33.0,8.0,8.0,1.0,0.0,17.0,2.0,7.0,2.0,0.0,11.0,1.0,6.0,1.0,0.0,8.0,3.0,8.0,1.0,0.0,12.0,161.0,714.0,411.0,1.0,1287.0,10.0,16.0,3.0,0.0,29.0,2678.0
Gwinnett,GARNERS B,3178.0,3,2,2,0,7,1,2,4,1,8,44,125,76,4,249,2,5,1,0,8,4,15,1,0,20,2,5,2,0,9,7,7,7,0,21,24,115,42,0,181,13,25,13,0,51,3,12,2,0,17,15,30,16,1,62,18.0,51.0,14.0,0.0,83.0,54.0,226.0,128.0,0.0,408.0,6.0,17.0,7.0,0.0,30.0,3.0,4.0,2.0,0.0,9.0,0.0,6.0,1.0,0.0,7.0,2.0,2.0,3.0,0.0,7.0,2.0,2.0,2.0,0.0,6.0,98.0,608.0,355.0,0.0,1061.0,7.0,5.0,3.0,0.0,15.0,2259.0
Gwinnett,CATES F,1787.0,1,2,2,0,5,0,2,0,0,2,70,122,65,0,257,4,0,3,0,7,5,7,1,0,13,1,0,3,0,4,4,3,5,0,12,16,59,22,1,98,4,7,15,0,26,6,10,1,0,17,5,20,10,0,35,10.0,23.0,9.0,0.0,42.0,119.0,161.0,140.0,0.0,420.0,4.0,2.0,1.0,0.0,7.0,7.0,2.0,4.0,0.0,13.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,4.0,1.0,0.0,5.0,54.0,185.0,162.0,1.0,402.0,3.0,6.0,3.0,0.0,12.0,1385.0
Gwinnett,CATES G,2875.0,5,2,3,0,10,2,3,5,0,10,64,253,145,0,462,1,9,3,0,13,4,18,0,0,22,0,2,2,0,4,4,10,5,0,19,24,65,41,0,130,1,8,6,0,15,9,11,2,0,22,6,25,15,0,46,15.0,39.0,19.0,0.0,73.0,109.0,372.0,199.0,0.0,680.0,3.0,9.0,2.0,0.0,14.0,7.0,11.0,3.0,0.0,21.0,0.0,0.0,5.0,0.0,5.0,2.0,6.0,3.0,0.0,11.0,5.0,3.0,9.0,0.0,17.0,67.0,366.0,308.0,0.0,741.0,0.0,8.0,4.0,0.0,12.0,2327.0
Gwinnett,DULUTH B,3551.0,1,4,5,0,10,2,3,2,0,7,80,200,134,0,414,5,2,9,0,16,11,15,5,1,32,1,4,4,0,9,9,12,8,0,29,35,81,78,0,194,11,23,21,0,55,7,12,7,1,27,15,34,29,0,78,17.0,49.0,44.0,0.0,110.0,127.0,277.0,156.0,1.0,561.0,7.0,7.0,3.0,0.0,17.0,10.0,6.0,8.0,0.0,24.0,1.0,4.0,3.0,0.0,8.0,1.0,7.0,4.0,0.0,12.0,8.0,8.0,4.0,0.0,20.0,101.0,316.0,337.0,1.0,755.0,5.0,5.0,8.0,0.0,18.0,2396.0
Gwinnett,GARNERS C,2030.0,1,1,0,0,2,0,3,1,0,4,37,107,36,0,180,0,5,2,0,7,5,9,9,0,23,0,2,2,0,4,4,8,1,0,13,22,72,37,0,131,7,22,11,0,40,3,6,1,0,10,6,24,18,0,48,15.0,30.0,13.0,1.0,59.0,77.0,155.0,75.0,0.0,307.0,4.0,9.0,1.0,0.0,14.0,5.0,8.0,5.0,0.0,18.0,1.0,3.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,6.0,7.0,5.0,0.0,0.0,12.0,68.0,280.0,164.0,1.0,513.0,1.0,4.0,3.0,0.0,8.0,1403.0
Gwinnett,PINCKNEYVILLE I,2635.0,5,4,0,0,9,2,2,3,0,7,33,82,29,0,144,3,4,2,0,9,7,14,5,0,26,2,2,1,0,5,6,10,1,0,17,43,114,36,0,193,16,32,18,0,66,5,6,2,0,13,34,53,14,0,101,34.0,45.0,16.0,0.0,95.0,40.0,77.0,75.0,0.0,192.0,11.0,16.0,1.0,0.0,28.0,5.0,3.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,6.0,0.0,4.0,6.0,0.0,10.0,6.0,7.0,2.0,0.0,15.0,110.0,279.0,196.0,2.0,587.0,2.0,11.0,3.0,0.0,16.0,1547.0
Gwinnett,PINCKNEYVILLE J,2613.0,4,3,3,0,10,1,3,0,0,4,27,43,18,0,88,4,1,3,0,8,9,8,3,0,20,2,4,2,0,8,5,7,3,0,15,63,114,42,0,219,23,37,12,1,73,2,7,3,0,12,30,70,14,2,116,17.0,36.0,11.0,0.0,64.0,21.0,48.0,24.0,0.0,93.0,12.0,19.0,3.0,0.0,34.0,6.0,8.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,13.0,4.0,3.0,0.0,0.0,7.0,105.0,350.0,163.0,1.0,619.0,9.0,9.0,1.0,0.0,19.0,1438.0
Gwinnett,BERKSHIRE G,2419.0,1,6,2,0,9,3,4,2,0,9,45,164,67,0,276,3,4,1,0,8,5,11,4,0,20,2,2,0,0,4,5,9,5,0,19,17,88,34,0,139,5,17,6,0,28,3,12,2,0,17,7,18,12,0,37,13.0,59.0,18.0,0.0,90.0,85.0,289.0,137.0,0.0,511.0,2.0,10.0,2.0,0.0,14.0,12.0,15.0,3.0,0.0,30.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,5.0,3.0,7.0,3.0,0.0,13.0,60.0,337.0,222.0,0.0,619.0,1.0,8.0,10.0,0.0,19.0,1869.0
Gwinnett,CATES H,3924.0,1,7,0,0,8,2,5,2,0,9,33,118,61,0,212,2,3,2,0,7,7,24,1,0,32,3,0,0,0,3,4,17,7,0,28,54,140,71,0,265,24,39,19,0,82,7,7,1,0,15,24,67,23,0,114,26.0,43.0,20.0,0.0,89.0,52.0,213.0,97.0,0.0,362.0,16.0,24.0,3.0,0.0,43.0,3.0,5.0,2.0,0.0,10.0,2.0,4.0,3.0,0.0,9.0,1.0,3.0,3.0,0.0,7.0,1.0,9.0,3.0,0.0,13.0,157.0,620.0,330.0,2.0,1109.0,8.0,11.0,1.0,0.0,20.0,2437.0
Gwinnett,SUGAR HILL C,5085.0,1,0,5,0,6,6,10,5,0,21,150,430,157,0,737,2,5,4,0,11,10,27,6,0,43,7,18,3,0,28,17,27,11,0,55,40,110,61,0,211,9,32,13,0,54,7,19,5,1,32,19,66,21,0,106,21.0,76.0,41.0,0.0,138.0,363.0,680.0,244.0,0.0,1287.0,7.0,19.0,3.0,0.0,29.0,17.0,13.0,6.0,0.0,36.0,4.0,4.0,5.0,0.0,13.0,2.0,4.0,7.0,0.0,13.0,11.0,21.0,2.0,0.0,34.0,130.0,461.0,342.0,0.0,933.0,2.0,7.0,8.0,0.0,17.0,3804.0
Gwinnett,SUGAR HILL D,4624.0,1,5,4,0,10,7,15,5,0,27,113,412,104,0,629,1,5,3,0,9,8,21,3,1,33,1,5,6,0,12,9,17,11,0,37,41,123,59,3,226,8,36,15,0,59,16,25,9,1,51,15,72,16,0,103,22.0,72.0,16.0,0.0,110.0,146.0,641.0,163.0,3.0,953.0,12.0,20.0,4.0,0.0,36.0,8.0,18.0,8.0,1.0,35.0,4.0,4.0,3.0,0.0,11.0,0.0,2.0,3.0,0.0,5.0,5.0,16.0,4.0,0.0,25.0,92.0,430.0,308.0,0.0,830.0,3.0,9.0,1.0,0.0,13.0,3214.0
Gwinnett,DULUTH C,2229.0,5,4,3,0,12,2,1,3,0,6,56,111,79,0,246,2,0,2,0,4,7,9,0,1,17,5,2,3,0,10,9,10,5,0,24,17,53,33,0,103,5,19,3,0,27,5,3,3,0,11,13,27,9,0,49,20.0,41.0,13.0,0.0,74.0,105.0,168.0,98.0,0.0,371.0,4.0,11.0,3.0,0.0,18.0,6.0,4.0,2.0,0.0,12.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,8.0,1.0,3.0,1.0,0.0,5.0,80.0,223.0,250.0,0.0,553.0,4.0,6.0,4.0,0.0,14.0,1568.0
Gwinnett,DULUTH D,5077.0,2,6,1,0,9,5,3,7,0,15,67,253,102,1,423,4,6,3,0,13,10,22,12,1,45,4,5,3,0,12,15,24,9,0,48,76,156,76,3,311,21,30,28,0,79,8,20,7,0,35,29,92,42,0,163,20.0,119.0,42.0,1.0,182.0,114.0,314.0,143.0,3.0,574.0,8.0,27.0,3.0,0.0,38.0,12.0,8.0,9.0,0.0,29.0,4.0,6.0,9.0,0.0,19.0,1.0,8.0,7.0,0.0,16.0,4.0,11.0,4.0,0.0,19.0,139.0,596.0,421.0,3.0,1159.0,5.0,15.0,7.0,1.0,28.0,3217.0
Gwinnett,PINCKNEYVILLE K,3754.0,5,4,2,0,11,3,3,1,0,7,42,78,26,0,146,1,1,2,0,4,10,13,4,0,27,5,1,1,0,7,8,8,4,0,20,67,171,71,1,310,21,49,15,0,85,7,10,3,1,21,42,76,25,5,148,24.0,45.0,11.0,0.0,80.0,64.0,98.0,63.0,1.0,226.0,23.0,28.0,2.0,0.0,53.0,6.0,4.0,3.0,0.0,13.0,6.0,5.0,4.0,0.0,15.0,3.0,8.0,2.0,0.0,13.0,4.0,4.0,3.0,0.0,11.0,176.0,433.0,279.0,3.0,891.0,9.0,19.0,6.0,0.0,34.0,2122.0
Gwinnett,PINCKNEYVILLE N,3819.0,1,3,1,0,5,4,1,1,0,6,40,59,18,0,117,2,1,4,0,7,4,14,0,0,18,5,2,1,0,8,10,7,4,0,21,79,132,69,1,281,38,60,24,0,122,2,2,0,0,4,43,88,23,0,154,31.0,63.0,13.0,0.0,107.0,52.0,102.0,38.0,0.0,192.0,12.0,26.0,2.0,0.0,40.0,11.0,8.0,4.0,0.0,23.0,2.0,10.0,5.0,0.0,17.0,1.0,4.0,4.0,1.0,10.0,2.0,5.0,0.0,0.0,7.0,250.0,564.0,320.0,3.0,1137.0,4.0,6.0,3.0,0.0,13.0,2289.0
Gwinnett,LAWRENCEVILLE D,5012.0,2,2,2,0,6,2,3,6,0,11,58,85,60,1,204,4,4,3,0,11,14,12,1,2,29,3,4,4,1,12,4,9,5,1,19,97,232,88,0,417,30,59,39,2,130,12,5,1,0,18,44,112,37,1,194,25.0,59.0,10.0,0.0,94.0,53.0,133.0,99.0,0.0,285.0,18.0,28.0,4.0,0.0,50.0,8.0,2.0,7.0,0.0,17.0,3.0,6.0,4.0,0.0,13.0,3.0,9.0,6.0,0.0,18.0,6.0,6.0,1.0,0.0,13.0,200.0,590.0,302.0,1.0,1093.0,12.0,14.0,2.0,0.0,28.0,2662.0
Gwinnett,LAWRENCEVILLE E,2355.0,0,1,1,0,2,4,2,0,0,6,63,136,93,0,292,2,2,2,0,6,5,12,5,0,22,2,1,0,0,3,2,7,1,0,10,40,50,31,0,121,11,18,14,0,43,1,7,2,0,10,14,23,7,0,44,13.0,39.0,18.0,0.0,70.0,78.0,206.0,143.0,1.0,428.0,7.0,11.0,1.0,0.0,19.0,2.0,2.0,1.0,0.0,5.0,3.0,3.0,1.0,0.0,7.0,0.0,3.0,5.0,0.0,8.0,2.0,6.0,0.0,0.0,8.0,63.0,249.0,204.0,0.0,516.0,5.0,6.0,2.0,0.0,13.0,1633.0
Gwinnett,PINCKNEYVILLE L,2330.0,2,1,0,0,3,0,1,1,0,2,85,152,139,0,376,0,2,1,0,3,5,5,7,0,17,2,2,0,0,4,2,9,4,0,15,14,24,30,0,68,3,7,2,0,12,1,3,4,0,8,8,17,12,0,37,10.0,22.0,25.0,0.0,57.0,195.0,257.0,267.0,0.0,719.0,2.0,3.0,1.0,0.0,6.0,3.0,5.0,9.0,0.0,17.0,2.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0,66.0,196.0,373.0,0.0,635.0,1.0,1.0,4.0,0.0,6.0,1999.0
Gwinnett,PINCKNEYVILLE M,2673.0,0,1,1,0,2,2,4,5,0,11,113,181,153,0,447,5,2,3,0,10,6,10,2,0,18,3,0,2,0,5,5,5,4,0,14,7,19,22,0,48,2,5,5,0,12,4,8,2,0,14,4,14,8,0,26,16.0,28.0,25.0,0.0,69.0,208.0,415.0,222.0,0.0,845.0,2.0,2.0,4.0,0.0,8.0,3.0,4.0,3.0,0.0,10.0,1.0,5.0,1.0,0.0,7.0,1.0,4.0,2.0,0.0,7.0,0.0,6.0,2.0,0.0,8.0,49.0,251.0,349.0,0.0,649.0,1.0,7.0,5.0,0.0,13.0,2223.0
Gwinnett,GARNERS D,3490.0,1,0,3,0,4,3,5,2,0,10,29,95,76,0,200,0,3,4,0,7,3,2,1,0,6,1,1,1,0,3,6,8,4,0,18,47,101,55,0,203,11,46,19,0,76,3,5,0,0,8,19,45,18,0,82,16.0,38.0,15.0,0.0,69.0,40.0,141.0,102.0,0.0,283.0,6.0,22.0,3.0,0.0,31.0,7.0,5.0,5.0,0.0,17.0,2.0,6.0,0.0,0.0,8.0,0.0,10.0,2.0,0.0,12.0,2.0,6.0,4.0,0.0,12.0,140.0,649.0,470.0,0.0,1259.0,0.0,18.0,4.0,0.0,22.0,2330.0
Gwinnett,BERKSHIRE H,1987.0,3,1,1,0,5,2,2,2,0,6,30,59,46,1,136,1,1,0,0,2,4,10,7,1,22,0,0,1,1,2,3,5,9,0,17,34,70,38,0,142,7,21,7,0,35,3,6,4,0,13,25,37,15,2,79,4.0,27.0,12.0,0.0,43.0,50.0,87.0,78.0,0.0,215.0,8.0,8.0,1.0,0.0,17.0,3.0,6.0,3.0,0.0,12.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,5.0,0.0,9.0,3.0,0.0,2.0,0.0,5.0,75.0,184.0,145.0,0.0,404.0,3.0,6.0,3.0,0.0,12.0,1180.0
